SIM_TIME,YEAR,NODE_ID,SRC_ID,SRC_INFECTED,SRC_GENDER,SRC_AGE,SRC_current_relationship_count,SRC_lifetime_relationship_count,SRC_relationships_in_last_6_months,SRC_FLAGS,SRC_CIRCUMCISED,SRC_STI,SRC_SUPERSPREADER,SRC_INF_AGE,DEST_ID,DEST_INFECTED,DEST_GENDER,DEST_AGE,DEST_current_relationship_count,DEST_lifetime_relationship_count,DEST_relationships_in_last_6_months,DEST_FLAGS,DEST_CIRCUMCISED,DEST_STI,DEST_SUPERSPREADER
138,1960.88,1,641,1,1,9964.39,1,1,1,0,0,0,0,-42,1035,1,0,5890.8,1,2,2,0,0,0,0
138,1960.88,1,13551,1,1,5695.91,1,1,1,0,0,0,0,-42,4101,1,0,10925.8,1,1,1,0,0,0,0
138,1960.88,1,16135,1,0,9976.82,1,1,1,0,0,0,0,-42,5262,1,1,7088.81,1,1,1,0,0,0,0
138,1960.88,1,5136,1,1,6436.47,1,1,1,0,0,0,0,-42,6931,1,0,7428.8,1,1,1,0,0,0,0
138,1960.88,1,2463,1,1,6865.78,1,2,2,0,0,0,0,-42,8005,1,0,6331.86,1,1,1,0,0,0,0
138,1960.88,1,12235,1,1,5982.16,1,1,1,0,0,0,0,-42,9614,1,0,8095.57,1,1,1,0,0,0,0
138,1960.88,1,14707,1,0,6906.18,1,1,1,0,0,0,0,-42,10057,1,1,7011.52,1,1,1,0,0,0,0
138,1960.88,1,1534,1,1,6180.04,1,1,1,0,0,0,0,-42,11099,1,0,8178.87,1,1,1,0,0,0,0
138,1960.88,1,3686,1,1,7175.01,1,1,1,0,0,0,0,-42,13245,1,0,6221.52,1,1,1,0,0,0,0
138,1960.88,1,14485,1,0,8630.31,1,1,1,0,0,0,0,-42,14290,1,1,6573.88,1,1,1,0,0,0,0
138,1960.88,1,2033,1,0,7557.21,1,1,1,0,0,0,0,-42,14972,1,1,6220.98,1,1,1,0,0,0,0
138,1960.88,1,9908,1,1,6612.1,1,1,1,0,0,0,0,-42,16281,1,0,9438.46,1,1,1,0,0,0,0
138,1960.88,1,11344,1,1,7842.57,1,1,1,0,0,0,0,-42,16763,1,0,6042.3,1,1,1,0,0,0,0
138,1960.88,1,12087,1,1,6515.53,1,1,1,0,0,0,0,-42,16796,1,0,8038.62,1,1,1,0,0,0,0
138,1960.88,1,10097,1,0,9527.11,1,1,1,0,0,0,0,-42,17067,1,1,5978.4,1,1,1,0,0,0,0
138,1960.88,1,16748,1,0,8588.58,1,1,1,0,0,0,0,-42,17310,1,1,5685.66,1,1,1,0,0,0,0
139,1960.88,1,14227,1,1,7182.71,1,1,1,0,0,0,0,-42,792,1,0,7229.91,1,1,1,0,0,0,0
139,1960.88,1,9995,1,0,7926.03,1,1,1,0,0,0,0,-42,1085,1,1,5907.47,1,1,1,0,0,0,0
139,1960.88,1,2732,1,1,7010.77,1,1,1,0,0,0,0,-42,4678,1,0,6930.96,1,1,1,0,0,0,0
139,1960.88,1,11537,1,0,7294.43,1,1,1,0,0,0,0,-42,5431,1,1,7069.46,1,1,1,0,0,0,0
139,1960.88,1,13858,1,0,7348.17,1,1,1,0,0,0,0,-42,10589,1,1,5739.89,1,1,1,0,0,0,0
139,1960.88,1,13350,1,0,5333.77,1,1,1,0,0,0,0,-42,13830,1,1,6082.77,1,1,1,0,0,0,0
139,1960.88,1,2517,1,1,6287.93,1,1,1,0,0,0,0,-42,15897,1,0,6118.9,1,1,1,0,0,0,0
140,1960.88,1,11702,1,1,6344.45,1,1,1,0,0,0,0,-42,866,1,0,6387.31,1,2,2,0,0,0,0
140,1960.88,1,8919,1,1,8834.11,1,1,1,0,0,0,0,-42,2970,1,0,6794.31,1,1,1,0,0,0,0
140,1960.88,1,12320,1,1,6418.97,1,1,1,0,0,0,0,-42,7807,1,0,8879.46,1,1,1,0,0,0,0
140,1960.88,1,9870,1,1,5621.26,1,1,1,0,0,0,0,-42,10154,1,0,5796.23,1,1,1,0,0,0,0
140,1960.88,1,5387,1,0,7006.92,1,1,1,0,0,0,0,-42,10859,1,1,5846.19,1,1,1,0,0,0,0
140,1960.88,1,12369,1,0,6457.43,1,1,1,0,0,0,0,-42,13031,1,1,8609.14,1,1,1,0,0,0,0
140,1960.88,1,5406,1,1,5611.08,1,1,1,0,0,0,0,-42,15615,1,0,7185,1,1,1,0,0,0,0
141,1960.89,1,5000,1,1,7550.72,1,1,1,0,0,0,0,-42,3115,1,0,6496.26,1,1,1,0,0,0,0
141,1960.89,1,8089,1,0,6741.69,1,1,1,0,0,0,0,-42,4363,1,1,6917.48,1,1,1,0,0,0,0
141,1960.89,1,851,1,1,5966.52,1,1,1,0,0,0,0,-42,7602,1,0,7765.28,1,1,1,0,0,0,0
141,1960.89,1,8604,1,0,7294.9,1,1,1,0,0,0,0,-42,9432,1,1,7713.77,1,1,1,0,0,0,0
141,1960.89,1,13041,1,1,7105.35,1,1,1,0,0,0,0,-42,12664,1,0,11796.4,1,1,1,0,0,0,0
141,1960.89,1,6079,1,1,6194.87,1,1,1,0,0,0,0,-42,16039,1,0,10138,1,1,1,0,0,0,0
141,1960.89,1,414,1,1,6574.19,1,1,1,0,0,0,0,-42,16277,1,0,9274.11,1,1,1,0,0,0,0
142,1960.89,1,13030,1,1,5299.73,1,1,1,0,0,0,0,-42,959,1,0,6284.3,1,1,1,0,0,0,0
142,1960.89,1,15842,1,0,11506.4,1,1,1,0,0,0,0,-42,1908,1,1,5961.86,1,1,1,0,0,0,0
142,1960.89,1,14493,1,0,9749.78,1,2,2,0,0,0,0,-42,2257,1,1,7878.83,1,1,1,0,0,0,0
142,1960.89,1,1797,1,1,6569.78,1,2,2,0,0,0,0,-42,2762,1,0,7245.57,1,1,1,0,0,0,0
142,1960.89,1,11042,1,1,7085.35,1,1,1,0,0,0,0,-42,4040,1,0,7539.66,1,1,1,0,0,0,0
142,1960.89,1,12675,1,1,7053.14,1,1,1,0,0,0,0,-42,8360,1,0,6303.52,1,1,1,0,0,0,0
142,1960.89,1,13634,1,0,5850.43,1,2,2,0,0,0,0,-42,8658,1,1,6640.21,1,1,1,0,0,0,0
142,1960.89,1,14005,1,0,6709.67,1,1,1,0,0,0,0,-42,8932,1,1,8647.66,1,1,1,0,0,0,0
142,1960.89,1,278,1,1,7288.62,1,1,1,0,0,0,0,-42,9860,1,0,10363,1,1,1,0,0,0,0
142,1960.89,1,16130,1,1,6067.38,1,1,1,0,0,0,0,-42,15062,1,0,9664.41,1,1,1,0,0,0,0
142,1960.89,1,1707,1,0,6993.34,1,1,1,0,0,0,0,-42,15172,1,1,6074.11,1,1,1,0,0,0,0
142,1960.89,1,5221,1,0,6238.75,1,1,1,0,0,0,0,-42,15882,1,1,5598.74,1,1,1,0,0,0,0
142,1960.89,1,11885,1,0,6145.35,1,1,1,0,0,0,0,-42,15937,1,1,5761.84,1,1,1,0,0,0,0
142,1960.89,1,15848,1,1,6375.97,1,1,1,0,0,0,0,-42,16250,1,0,6008.86,1,1,1,0,0,0,0
143,1960.89,1,6474,1,1,6135.31,1,2,2,0,0,0,0,-42,8101,1,0,6711.16,1,1,1,0,0,0,0
143,1960.89,1,16432,1,1,9461.64,1,2,2,0,0,0,0,-42,8117,1,0,7145.77,1,1,1,0,0,0,0
143,1960.89,1,17198,1,1,6147.19,1,1,1,0,0,0,0,-42,8651,1,0,6143.53,1,1,1,0,0,0,0
143,1960.89,1,11623,1,1,7195.03,1,1,1,0,0,0,0,-42,9851,1,0,7872.72,1,1,1,0,0,0,0
143,1960.89,1,8774,1,0,9689.21,1,1,1,0,0,0,0,-42,12395,1,1,6299.37,1,1,1,0,0,0,0
143,1960.89,1,1252,1,0,13384.6,1,1,1,0,0,0,0,-42,17303,1,1,6769.14,1,1,1,0,0,0,0
144,1960.89,1,13418,1,1,7155.14,1,1,1,0,0,0,0,-42,1345,1,0,6448.36,1,1,1,0,0,0,0
144,1960.89,1,9699,1,1,6310.07,1,1,1,0,0,0,0,-42,2669,1,0,9575.85,1,1,1,0,0,0,0
144,1960.89,1,2564,1,0,5817.47,1,1,1,0,0,0,0,-42,7475,1,1,5694.79,1,2,2,0,0,0,0
144,1960.89,1,3460,1,0,5983.65,1,1,1,0,0,0,0,-42,11621,1,1,8095.31,1,1,1,0,0,0,0
144,1960.89,1,5891,1,0,9708.92,1,1,1,0,0,0,0,-42,14429,1,1,6876.51,1,1,1,0,0,0,0
144,1960.89,1,10014,1,0,7816.78,1,1,1,0,0,0,0,-42,16091,1,1,6791.45,1,1,1,0,0,0,0
145,1960.9,1,17149,1,1,5663.42,1,2,2,0,0,0,0,-42,3107,1,0,7929.61,1,1,1,0,0,0,0
145,1960.9,1,4531,1,1,6053.91,1,1,1,0,0,0,0,-42,3797,1,0,8696.2,1,2,2,0,0,0,0
145,1960.9,1,16647,1,1,7037.86,1,1,1,0,0,0,0,-42,4145,1,0,9648.84,1,1,1,0,0,0,0
145,1960.9,1,15466,1,1,6831.07,1,2,2,0,0,0,0,-42,4957,1,0,5583.56,1,1,1,0,0,0,0
145,1960.9,1,17032,1,0,8280.58,1,1,1,0,0,0,0,-42,13838,1,1,6827.63,1,1,1,0,0,0,0
146,1960.9,1,14972,1,1,6220.98,1,1,1,0,0,0,0,-42,2033,1,0,7557.21,1,1,1,0,0,0,0
146,1960.9,1,7251,1,0,8057.14,1,1,1,0,0,0,0,-42,3396,1,1,6288.46,1,1,1,0,0,0,0
146,1960.9,1,2989,1,0,8174.24,1,1,1,0,0,0,0,-42,8825,1,1,7139.35,1,1,1,0,0,0,0
146,1960.9,1,15102,1,1,5481.66,1,1,1,0,0,0,0,-42,10202,1,0,5855.87,1,1,1,0,0,0,0
146,1960.9,1,5275,1,0,6545.83,1,1,1,0,0,0,0,-42,11012,1,1,7073.34,1,1,1,0,0,0,0
146,1960.9,1,2871,1,1,5952.23,1,1,1,0,0,0,0,-42,11666,1,0,10603.9,1,1,1,0,0,0,0
146,1960.9,1,14234,1,1,7220.17,1,1,1,0,0,0,0,-42,13101,1,0,6549.68,1,1,1,0,0,0,0
146,1960.9,1,6484,1,0,10202.6,1,1,1,0,0,0,0,-42,15784,1,1,5649.12,1,1,1,0,0,0,0
147,1960.9,1,8237,1,1,6297.07,1,1,1,0,0,0,0,-42,2587,1,0,10931.1,1,1,1,0,0,0,0
147,1960.9,1,5566,1,1,5774.27,1,1,1,0,0,0,0,-42,12484,1,0,8000.61,1,1,1,0,0,0,0
147,1960.9,1,10370,1,1,6157.08,1,1,1,0,0,0,0,-42,13278,1,0,9490.53,1,1,1,0,0,0,0
147,1960.9,1,7755,1,0,8566.78,1,1,1,0,0,0,0,-42,14861,1,1,6009.88,1,1,1,0,0,0,0
148,1960.91,1,11200,1,1,6448.06,1,1,1,0,0,0,0,-42,1594,1,0,7639.64,1,1,1,0,0,0,0
148,1960.91,1,17074,1,0,10793,1,1,1,0,0,0,0,-42,2476,1,1,6934.74,1,1,1,0,0,0,0
148,1960.91,1,7522,1,0,6729.39,1,1,1,0,0,0,0,-42,8191,1,1,7688.29,1,1,1,0,0,0,0
148,1960.91,1,4374,1,1,7286.38,1,1,1,0,0,0,0,-42,9496,1,0,6346.67,1,1,1,0,0,0,0
148,1960.91,1,9480,1,0,7733.87,1,1,1,0,0,0,0,-42,9508,1,1,6170.93,1,1,1,0,0,0,0
148,1960.91,1,11764,1,1,6394.55,1,1,1,0,0,0,0,-42,10904,1,0,8110.99,1,1,1,0,0,0,0
148,1960.91,1,9839,1,0,9729.32,1,2,2,0,0,0,0,-42,14038,1,1,7643.87,1,1,1,0,0,0,0
149,1960.91,1,10823,1,1,6248.33,1,1,1,0,0,0,0,-42,827,1,0,14542,1,1,1,0,0,0,0
149,1960.91,1,12529,1,1,5526.1,1,3,3,0,0,0,0,-42,2472,1,0,8361.36,1,1,1,0,0,0,0
149,1960.91,1,12245,1,1,6670.03,1,1,1,0,0,0,0,-42,9771,1,0,7859.56,1,1,1,0,0,0,0
149,1960.91,1,6804,1,1,7579.12,1,1,1,0,0,0,0,-42,14316,1,0,6059.68,1,1,1,0,0,0,0
149,1960.91,1,6643,1,1,5774.81,1,1,1,0,0,0,0,-42,16302,1,0,8206.49,1,1,1,0,0,0,0
