Year, NodeId, Gender, IP_Key:Accessibility, Age, Population, Infected, Newly Infected, On_ART, Died, Died_from_HIV, Tested Past Year or On_ART, Tested Ever, Diagnosed, Newly Tested Positive, Newly Tested Negative
2004,4,0,Yes,90,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,93,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,94,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,95,1,1,0,1,0,0,1,1,1,0,0
2004,4,0,Yes,96,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,97,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,98,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,Yes,99,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,0,5,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,1,10,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,2,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,3,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,4,4,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,5,4,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,6,4,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,7,5,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,8,5,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,9,6,3,0,0,0,0,0,0,0,0,0
2004,4,0,No,10,3,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,11,4,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,12,3,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,13,3,1,0,0,1,1,0,0,0,0,0
2004,4,0,No,14,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,15,3,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,16,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,17,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,18,4,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,19,3,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,20,3,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,21,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,22,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,23,7,3,0,0,0,0,0,0,0,0,0
2004,4,0,No,24,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,25,3,2,0,0,0,0,0,0,0,0,0
2004,4,0,No,26,3,2,0,0,0,0,0,0,0,0,0
2004,4,0,No,27,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,28,4,2,0,0,0,0,0,0,0,0,0
2004,4,0,No,29,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,30,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,31,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,32,4,3,0,0,0,0,0,0,0,0,0
2004,4,0,No,33,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,34,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,35,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,36,2,2,0,0,0,0,0,0,0,0,0
2004,4,0,No,37,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,38,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,39,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,40,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,41,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,42,4,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,43,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,44,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,45,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,46,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,47,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,48,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,49,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,50,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,51,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,52,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,53,2,0,0,0,1,1,0,0,0,0,0
2004,4,0,No,54,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,55,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,56,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,57,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,58,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,59,5,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,60,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,61,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,62,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,63,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,64,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,65,2,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,66,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,67,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,68,2,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,69,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,70,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,71,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,72,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,73,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,74,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,75,1,1,0,0,0,0,0,0,0,0,0
2004,4,0,No,76,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,77,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,78,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,79,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,80,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,81,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,82,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,83,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,84,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,85,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,86,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,87,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,88,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,89,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,90,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,91,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,92,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,93,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,94,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,95,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,96,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,97,1,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,98,0,0,0,0,0,0,0,0,0,0,0
2004,4,0,No,99,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,0,19,0,1,0,1,1,13,13,0,0,7
2004,4,1,Yes,1,10,0,0,0,0,0,0,10,0,0,0
2004,4,1,Yes,2,19,0,0,0,0,0,0,19,0,0,0
2004,4,1,Yes,3,21,0,0,0,0,0,0,21,0,0,0
2004,4,1,Yes,4,22,0,0,0,0,0,0,22,0,0,0
2004,4,1,Yes,5,17,0,0,0,0,0,0,17,0,0,0
2004,4,1,Yes,6,18,0,0,0,0,0,0,18,0,0,0
2004,4,1,Yes,7,18,1,0,0,0,0,0,18,1,0,0
2004,4,1,Yes,8,9,0,0,0,0,0,0,9,0,0,0
2004,4,1,Yes,9,17,6,0,0,0,0,1,6,3,0,0
2004,4,1,Yes,10,14,2,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,11,16,7,0,0,0,0,0,2,2,0,0
2004,4,1,Yes,12,23,3,0,0,0,0,0,2,2,0,0
2004,4,1,Yes,13,14,3,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,14,11,3,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,15,14,4,0,1,0,0,1,1,1,2,2
2004,4,1,Yes,16,15,6,0,1,0,0,5,5,1,0,2
2004,4,1,Yes,17,16,6,0,3,0,0,5,5,3,0,0
2004,4,1,Yes,18,11,1,0,1,0,0,5,7,1,0,3
2004,4,1,Yes,19,12,4,0,4,0,0,9,10,4,0,3
2004,4,1,Yes,20,14,5,0,1,0,0,7,7,1,0,1
2004,4,1,Yes,21,13,3,0,3,0,0,9,11,3,0,3
2004,4,1,Yes,22,12,4,0,3,0,0,6,9,3,0,1
2004,4,1,Yes,23,4,1,0,1,0,0,2,3,1,0,0
2004,4,1,Yes,24,12,6,0,5,0,0,10,10,5,0,2
2004,4,1,Yes,25,7,5,0,4,0,0,5,6,4,0,0
2004,4,1,Yes,26,10,6,0,6,0,0,6,8,6,0,0
2004,4,1,Yes,27,17,14,0,14,0,0,14,16,14,0,2
2004,4,1,Yes,28,15,6,0,6,0,0,7,13,6,0,0
2004,4,1,Yes,29,8,4,0,4,0,0,4,6,4,0,1
2004,4,1,Yes,30,7,3,0,3,0,0,4,6,3,0,1
2004,4,1,Yes,31,16,6,0,6,0,0,7,14,6,0,0
2004,4,1,Yes,32,12,9,0,8,0,0,9,10,8,0,0
2004,4,1,Yes,33,6,3,0,2,0,0,3,5,2,0,0
2004,4,1,Yes,34,11,6,0,4,0,0,7,9,5,1,0
2004,4,1,Yes,35,14,9,0,7,0,0,7,9,7,2,0
2004,4,1,Yes,36,11,5,0,4,0,0,4,8,4,0,1
2004,4,1,Yes,37,9,4,0,3,0,0,3,8,3,0,0
2004,4,1,Yes,38,9,3,0,3,0,0,4,7,3,0,0
2004,4,1,Yes,39,13,9,0,9,0,0,10,10,9,1,1
2004,4,1,Yes,40,7,6,0,6,0,0,6,7,6,0,0
2004,4,1,Yes,41,11,4,0,3,0,0,3,6,3,1,0
2004,4,1,Yes,42,7,4,0,3,0,0,3,5,3,1,1
2004,4,1,Yes,43,9,4,0,4,0,0,5,8,4,0,0
2004,4,1,Yes,44,11,6,0,5,1,1,5,9,5,0,0
2004,4,1,Yes,45,9,4,0,4,0,0,5,7,4,0,0
2004,4,1,Yes,46,5,2,0,0,0,0,0,2,0,0,0
2004,4,1,Yes,47,9,5,0,5,0,0,5,6,5,0,0
2004,4,1,Yes,48,6,3,0,1,0,0,1,2,1,0,0
2004,4,1,Yes,49,8,1,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,50,3,1,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,51,6,2,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,52,9,3,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,53,5,3,0,3,0,0,3,3,3,0,0
2004,4,1,Yes,54,8,3,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,55,5,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,56,7,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,57,6,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,58,4,3,0,3,0,0,3,3,3,0,0
2004,4,1,Yes,59,7,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,60,9,2,0,2,0,0,2,2,2,1,0
2004,4,1,Yes,61,5,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,62,7,5,0,4,0,0,4,4,4,0,0
2004,4,1,Yes,63,1,1,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,64,4,1,0,0,1,0,0,0,0,0,0
2004,4,1,Yes,65,7,3,0,2,1,0,2,2,2,0,0
2004,4,1,Yes,66,3,3,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,67,3,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,68,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,69,3,2,0,2,0,0,2,2,2,0,0
2004,4,1,Yes,70,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,71,1,1,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,72,1,1,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,73,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,74,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,75,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,76,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,77,3,3,0,2,1,0,2,2,2,0,0
2004,4,1,Yes,78,4,3,0,3,0,0,3,3,3,0,0
2004,4,1,Yes,79,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,80,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,81,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,82,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,83,1,0,0,0,1,0,0,0,0,0,0
2004,4,1,Yes,84,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,85,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,86,1,1,0,1,0,0,1,1,1,0,0
2004,4,1,Yes,87,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,88,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,89,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,90,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,92,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,93,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,94,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,95,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,96,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,97,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,98,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,Yes,99,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,0,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,1,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,2,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,3,9,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,4,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,5,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,6,5,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,7,8,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,8,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,9,5,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,10,1,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,11,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,12,8,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,13,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,14,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,15,4,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,16,6,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,17,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,18,5,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,19,4,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,20,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,21,4,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,22,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,23,1,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,24,3,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,25,1,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,26,4,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,27,2,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,28,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,29,3,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,30,4,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,31,3,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,32,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,33,2,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,34,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,35,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,36,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,37,2,2,0,0,0,0,0,0,0,0,0
2004,4,1,No,38,3,3,0,0,0,0,0,0,0,0,0
2004,4,1,No,39,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,40,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,41,0,0,0,0,1,0,0,0,0,0,0
2004,4,1,No,42,1,0,0,0,1,1,0,0,0,0,0
2004,4,1,No,43,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,44,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,45,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,46,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,47,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,48,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,49,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,50,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,51,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,52,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,53,3,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,54,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,55,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,56,1,1,0,0,1,1,0,0,0,0,0
2004,4,1,No,57,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,58,1,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,59,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,60,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,61,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,62,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,63,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,64,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,65,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,66,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,67,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,68,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,69,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,70,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,71,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,72,2,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,73,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,74,2,1,0,0,0,0,0,0,0,0,0
2004,4,1,No,75,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,76,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,77,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,78,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,79,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,80,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,81,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,82,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,83,1,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,84,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,85,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,86,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,87,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,88,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,89,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,90,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,91,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,92,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,93,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,94,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,95,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,96,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,97,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,98,0,0,0,0,0,0,0,0,0,0,0
2004,4,1,No,99,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,0,15,0,0,0,1,0,14,14,0,0,7
2004.5,1,0,Yes,1,16,0,0,0,0,0,0,16,0,0,0
2004.5,1,0,Yes,2,15,0,0,0,0,0,0,15,0,0,0
2004.5,1,0,Yes,3,13,0,0,0,0,0,0,13,0,0,0
2004.5,1,0,Yes,4,20,0,0,0,0,0,0,20,0,0,0
2004.5,1,0,Yes,5,15,0,0,0,1,0,0,15,0,0,0
2004.5,1,0,Yes,6,27,0,0,0,0,0,0,27,0,0,0
2004.5,1,0,Yes,7,14,0,0,0,0,0,0,14,0,0,0
2004.5,1,0,Yes,8,19,2,0,0,0,0,0,19,2,0,0
2004.5,1,0,Yes,9,11,1,0,0,0,0,0,7,1,0,0
2004.5,1,0,Yes,10,20,6,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,11,24,6,0,0,0,0,0,1,1,0,0
2004.5,1,0,Yes,12,17,4,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,13,22,7,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,14,18,4,0,0,0,0,0,1,1,0,0
2004.5,1,0,Yes,15,16,8,0,0,0,0,1,1,0,0,0
2004.5,1,0,Yes,16,10,2,0,0,0,0,1,1,0,0,1
2004.5,1,0,Yes,17,15,4,0,0,0,0,1,1,0,0,3
2004.5,1,0,Yes,18,6,1,0,0,0,0,2,2,0,0,1
2004.5,1,0,Yes,19,15,5,0,2,0,0,6,6,2,0,0
2004.5,1,0,Yes,20,8,4,0,2,0,0,2,2,2,0,1
2004.5,1,0,Yes,21,14,3,0,1,0,0,5,5,1,0,0
2004.5,1,0,Yes,22,14,5,0,0,0,0,4,5,2,2,1
2004.5,1,0,Yes,23,11,5,0,0,0,0,3,3,0,0,1
2004.5,1,0,Yes,24,14,4,0,2,0,0,4,4,2,0,0
2004.5,1,0,Yes,25,23,15,0,7,0,0,9,9,7,0,1
2004.5,1,0,Yes,26,11,7,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,27,12,6,0,1,1,1,1,1,1,0,0
2004.5,1,0,Yes,28,11,3,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,29,12,5,0,1,0,0,2,2,2,1,0
2004.5,1,0,Yes,30,9,4,0,4,0,0,4,4,4,0,0
2004.5,1,0,Yes,31,15,11,0,7,0,0,7,7,7,2,0
2004.5,1,0,Yes,32,6,3,0,1,0,0,1,1,1,2,0
2004.5,1,0,Yes,33,14,8,0,2,1,1,2,2,2,0,0
2004.5,1,0,Yes,34,9,3,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,35,6,3,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,36,4,2,0,1,1,1,1,1,1,0,0
2004.5,1,0,Yes,37,5,1,0,1,2,2,1,1,1,1,0
2004.5,1,0,Yes,38,11,5,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,39,14,6,0,3,0,0,3,3,3,1,0
2004.5,1,0,Yes,40,11,5,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,41,9,6,0,1,0,0,2,2,2,1,0
2004.5,1,0,Yes,42,9,5,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,43,6,2,0,1,0,0,1,1,1,1,0
2004.5,1,0,Yes,44,7,2,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,45,6,4,0,2,1,0,2,2,2,1,0
2004.5,1,0,Yes,46,7,2,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,47,3,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,48,6,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,49,10,5,0,2,0,0,3,3,3,1,0
2004.5,1,0,Yes,50,3,1,0,0,0,0,0,0,0,1,0
2004.5,1,0,Yes,51,4,2,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,52,7,2,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,53,4,4,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,54,6,4,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,55,6,4,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,56,6,4,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,57,4,3,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,58,4,3,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,59,2,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,60,5,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,61,3,2,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,62,3,1,1,0,0,0,1,1,1,0,0
2004.5,1,0,Yes,63,3,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,64,6,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,65,4,3,0,3,0,0,3,3,3,0,0
2004.5,1,0,Yes,66,3,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,67,1,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,68,2,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,69,3,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,70,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,71,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,72,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,73,1,1,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,74,2,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,75,2,2,0,1,0,0,1,1,1,0,0
2004.5,1,0,Yes,76,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,77,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,78,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,79,2,2,0,2,0,0,2,2,2,0,0
2004.5,1,0,Yes,80,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,81,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,82,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,83,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,84,1,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,85,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,86,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,87,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,88,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,89,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,90,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,91,0,0,0,0,0,0,0,0,0,0,0
2004.5,1,0,Yes,92,0,0,0,0,0,0,0,0,0,0,0
